CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,9/30/2019,7/31/2019,1.667326527,1.7,,1.43,,1.59,,2.02,,,
,6/10/2019,4/30/2019,0.592465655,1.65,,1.64,,2.1,,2.41,,,
,3/6/2019,1/31/2019,-0.102463344,0.65,,1.05,,1.06,,1.48,,,
,12/6/2018,10/31/2018,0.263763794,1.28,,1.67,,1.79,,2.16,,,
,9/20/2018,7/31/2018,1.667987618,1.67,,2.03,,2.55,,2.52,,,
,6/6/2018,4/30/2018,2.531296815,2.53,,2.58,,2.54,,2.57,,,
,3/7/2018,1/31/2018,1.508707531,1.51,,1.79,,1.54,,1.43,,,
,11/27/2017,10/31/2017,2.431086325,2.43,,1.84,,1.69,,1.68,,,
,,7/31/2017,2.261959074,,,1.95,,1.92,,1.91,,,
,,4/28/2017,2.108327677,,,1.89,,1.87,,1.86,,,
,,1/31/2017,1.22830531,,,1.22,,1.21,,1.2,,,
,,10/31/2016,1.494044068,,,1.23,,1.11,,1.09,,,
,,7/29/2016,1.571996597,,,1.33,,1.35,,1.36,,,
,,4/29/2016,1.493906857,,,1.43,,,,,,,
,,1/29/2016,0.849829652,,,0.62,,,,,,,
,,10/30/2015,0.961013642,,,0.83,,,,,,,
,,7/31/2015,1.308074282,,,1.3,,,,,,,
,,4/30/2015,1.174771732,,,1.21,,,,,,,
,,1/30/2015,0.535892017,,,0.42,,,,,,,
,,10/31/2014,0.728476304,,,0.81,,,,,,,
,,7/31/2014,1.246593703,,,1.23,,,,,,,
,,4/30/2014,1.032530189,,,1.07,,,,,,,
,,1/31/2014,0.303487935,,,0.36,,,,,,,
,,10/31/2013,0.771264618,,,0.7,,,,,,,
,,8/2/2013,1.094455282,,,0.95,,,,,,,
,,4/30/2013,0.823824391,,,0.88,,,,,,,
,,1/30/2013,0.374573656,,,0.38,,,,,,,
,,10/26/2012,0.584286979,,,0.62,,,,,,,
,,7/30/2012,0.837504857,,,nan,,,,,,,
,,4/30/2012,0.780455378,,,nan,,,,,,,
,,1/30/2012,0.250431358,,,nan,,,,,,,
,,10/28/2011,0.40640559,,,nan,,,,,,,
,,7/29/2011,0.659523925,,,nan,,,,,,,
,,4/29/2011,0.715177094,,,nan,,,,,,,
,,1/28/2011,0.101340076,,,nan,,,,,,,
,,10/29/2010,0.441050758,,,nan,,,,,,,
,,7/30/2010,0.772422463,,,nan,,,,,,,
,,4/30/2010,0.661252349,,,nan,,,,,,,
,,1/29/2010,0.221790166,,,nan,,,,,,,
,,10/30/2009,0.422016611,,,nan,,,,,,,
,,7/31/2009,0.446571555,,,nan,,,,,,,
,,4/30/2009,0.0378953,,,nan,,,,,,,
,,1/30/2009,-0.268060171,,,nan,,,,,,,
,,10/31/2008,0.092297531,,,nan,,,,,,,
,,7/31/2008,0.101656919,,,nan,,,,,,,
,,4/30/2008,0.501308037,,,nan,,,,,,,
,,1/31/2008,0.386367989,,,nan,,,,,,,
,,10/31/2007,0.682710589,,,nan,,,,,,,
,,7/31/2007,0.899243544,,,nan,,,,,,,
,,4/30/2007,0.635890649,,,nan,,,,,,,
,,1/31/2007,0.326351202,,,nan,,,,,,,
,,10/31/2006,0.547305449,,,nan,,,,,,,
,,7/31/2006,0.768127743,,,nan,,,,,,,
,,4/28/2006,0.852539425,,,nan,,,,,,,
,,1/31/2006,0.524814789,,,nan,,,,,,,
,,10/31/2005,0.726902899,,,nan,,,,,,,
,,7/29/2005,0.58,,,nan,,,,,,,
,,4/29/2005,0.56,,,nan,,,,,,,
,,1/31/2005,0.35,,,nan,,,,,,,
,,10/29/2004,0.6,,,nan,,,,,,,
,,7/30/2004,0.558436231,,,nan,,,,,,,
,,4/30/2004,0.569283228,,,nan,,,,,,,
,,1/30/2004,0.303628082,,,nan,,,,,,,
,,10/31/2003,0.411226258,,,nan,,,,,,,
,,7/31/2003,0.39,,,nan,,,,,,,
,,4/30/2003,0.35,,,nan,,,,,,,
,,1/31/2003,0.265,,,nan,,,,,,,
,,10/31/2002,0.365,,,nan,,,,,,,
,,7/31/2002,0.355,,,nan,,,,,,,
,,4/30/2002,0.29,,,nan,,,,,,,
,,1/31/2002,0.145,,,nan,,,,,,,
,,10/31/2001,0.145,,,nan,,,,,,,
,,7/31/2001,0.175,,,nan,,,,,,,
,,4/30/2001,0.1425,,,nan,,,,,,,
,,1/31/2001,0.0675,,,nan,,,,,,,
,,10/31/2000,0.175,,,nan,,,,,,,
,,7/31/2000,0.2,,,nan,,,,,,,
,,4/28/2000,0.2075,,,nan,,,,,,,
,,1/31/2000,0.1375,,,nan,,,,,,,
,,10/29/1999,0.1975,,,nan,,,,,,,
,,7/30/1999,0.195,,,nan,,,,,,,
,,4/30/1999,0.1825,,,nan,,,,,,,
,,1/29/1999,0.11,,,nan,,,,,,,
,,10/30/1998,0.1425,,,nan,,,,,,,
,,7/31/1998,0.0875,,,nan,,,,,,,
,,4/30/1998,0.125,,,nan,,,,,,,
,,1/30/1998,0.07,,,nan,,,,,,,
,,10/31/1997,0.1125,,,nan,,,,,,,
,,7/31/1997,0.1125,,,nan,,,,,,,
,,4/30/1997,0.0855,,,nan,,,,,,,
,,1/31/1997,0.036,,,nan,,,,,,,
,,10/31/1996,0.0885,,,nan,,,,,,,
,,7/31/1996,0.096,,,nan,,,,,,,
,,4/30/1996,0.069,,,nan,,,,,,,
,,1/31/1996,0.033,,,nan,,,,,,,
,,10/31/1995,0.075,,,nan,,,,,,,
,,7/31/1995,0.0345,,,nan,,,,,,,
,,4/28/1995,0.063,,,nan,,,,,,,
,,1/31/1995,0.0375,,,nan,,,,,,,
,,10/31/1994,0.0975,,,nan,,,,,,,
,,7/29/1994,0.0885,,,nan,,,,,,,
,,4/29/1994,0.0585,,,nan,,,,,,,
,,1/31/1994,0.033,,,nan,,,,,,,
