CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,,,
,,9/30/2015,0.617336152,,,0.91,,,,,,,,,
,,6/30/2015,0.844585091,,,0.71,,,,,,,,,
,,3/31/2015,0.386680614,,,0.66,,,,,,,,,
,,12/31/2014,0.681675393,,,0.87,,,,,,,,,
,,9/30/2014,0.524390244,,,0.79,,,,,,,,,
,,6/30/2014,0.618257261,,,0.74,,,,,,,,,
,,3/31/2014,0.529290853,,,0.68,,,,,,,,,
,,12/31/2013,0.245392491,,,0.78,,,,,,,,,
,,9/30/2013,0.587653479,,,0.71,,,,,,,,,
,,6/28/2013,0.356099218,,,0.7,,,,,,,,,
,,3/28/2013,0.487648054,,,0.6,,,,,,,,,
,,12/31/2012,0.459032908,,,0.69,,,,,,,,,
,,9/28/2012,0.291372944,,,0.62,,,,,,,,,
,,6/29/2012,0.504860878,,,0.59,,,,,,,,,
,,3/30/2012,0.294854435,,,0.51,,,,,,,,,
,,12/30/2011,0.388317292,,,nan,,,,,,,,,
,,9/30/2011,0.444263364,,,nan,,,,,,,,,
,,6/30/2011,0.397233837,,,nan,,,,,,,,,
,,3/31/2011,0.300615484,,,nan,,,,,,,,,
,,12/31/2010,0.32,,,nan,,,,,,,,,
,,9/30/2010,0.33,,,nan,,,,,,,,,
,,6/30/2010,0.23,,,nan,,,,,,,,,
,,3/31/2010,0.25,,,nan,,,,,,,,,
,,12/31/2009,-0.15,,,nan,,,,,,,,,
,,9/30/2009,0.35,,,nan,,,,,,,,,
,,6/30/2009,0.31,,,nan,,,,,,,,,
,,3/31/2009,0.17,,,nan,,,,,,,,,
,,12/31/2008,0.15,,,nan,,,,,,,,,
,,9/30/2008,0.23,,,nan,,,,,,,,,
,,6/30/2008,0.37,,,nan,,,,,,,,,
,,3/31/2008,0.36,,,nan,,,,,,,,,
,,12/31/2007,0.57,,,nan,,,,,,,,,
,,9/28/2007,1.25,,,nan,,,,,,,,,
,,6/29/2007,0.75,,,nan,,,,,,,,,
,,3/30/2007,0.3,,,nan,,,,,,,,,
,,12/29/2006,0.31,,,nan,,,,,,,,,
,,9/29/2006,0.41,,,nan,,,,,,,,,
,,6/30/2006,0.34,,,nan,,,,,,,,,
,,3/31/2006,0.35,,,nan,,,,,,,,,
,,12/30/2005,0.2,,,nan,,,,,,,,,
,,9/30/2005,0.37,,,nan,,,,,,,,,
,,6/30/2005,0.75,,,nan,,,,,,,,,
,,3/31/2005,0.37,,,nan,,,,,,,,,
,,12/31/2004,0.57,,,nan,,,,,,,,,
,,9/30/2004,0.46,,,nan,,,,,,,,,
,,6/30/2004,0.39,,,nan,,,,,,,,,
,,3/31/2004,0.32,,,nan,,,,,,,,,
,,12/31/2003,0.45,,,nan,,,,,,,,,
,,9/30/2003,0.4,,,nan,,,,,,,,,
,,6/30/2003,0.35,,,nan,,,,,,,,,
,,3/31/2003,0.18,,,nan,,,,,,,,,
,,12/31/2002,0.4,,,nan,,,,,,,,,
,,9/30/2002,0.32,,,nan,,,,,,,,,
,,6/28/2002,0.33,,,nan,,,,,,,,,
