CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,,
,6/13/2019,5/3/2019,1.637440758,5.21,,5.16,,5.18,,5.17,,,
,3/14/2019,2/1/2019,1.124105012,5.55,,5.23,,5.24,,5.25,,,
,12/6/2018,11/2/2018,2.635933806,5.85,,5.55,,5.54,,5.57,,,
,9/6/2018,8/3/2018,2.712018141,4.98,,4.83,,4.82,,4.8,,,
,6/7/2018,5/4/2018,8.299107143,4.88,,4.76,,4.75,,4.76,,,
,3/15/2018,2/2/2018,14.62441315,5.12,,5.05,,5.03,,5.02,,,
,12/6/2017,10/27/2017,1.5,,,4.52,,4.51,,4.5,,,
,8/24/2017,7/28/2017,1.080898876,,,4,,3.68,,3.67,,,
,6/1/2017,4/28/2017,1.049773756,,,3.5,,3.49,,3.48,,,
,3/1/2017,1/31/2017,0.544419134,,,3.48,,3.47,,3.45,,,
,,10/28/2016,-1.586698337,,,3.38,,3.37,,3.34,,,
,,7/29/2016,-0.711217184,,,2.76,,2.77,,2.78,,,
,,4/29/2016,-2.857831325,,,2.38,,2.3,,2.38,,,
,,1/29/2016,1.30449827,,,2.3,,2.38,,2.3,,,
,,10/30/2015,1.494773519,,,2.38,,2.31,,2.29,,,
,,7/31/2015,0.836236934,,,2.14,,2.13,,2.14,,,
,,4/30/2015,1.211267606,,,2.01,,1.99,,1.68,,,
,,1/30/2015,1.262589928,,,1.94,,1.93,,1.61,,,
,,10/31/2014,0.496323529,,,1.69,,1.24,,0.93,,,
,,8/1/2014,-0.650793651,,,1.06,,1.04,,0.84,,,
,,5/2/2014,0.612403101,,,0.76,,0.77,,0.7,,,
,,1/31/2014,0.525490196,,,0.78,,0.77,,0.73,,,
,,10/31/2013,0.679841897,,,0.82,,0.61,,,,,
,,8/2/2013,0.563492063,,,0.63,,0.61,,0.53,,,
,,4/30/2013,0.450199203,,,0.52,,0.58,,0.68,,,
,,1/31/2013,0.498007968,,,0.55,,0.66,,0.67,,,
,,10/26/2012,0.636,,,0.7,,,,,,,
,,7/27/2012,0.58,,,0.61,,,,,,,
,,4/27/2012,0.536,,,,,,,,,,
,,1/27/2012,0.5,,,,,,,,,,
,,10/31/2011,0.611111111,,,,,,,,,,
,,7/29/2011,0.56916996,,,,,,,,,,
,,4/29/2011,0.535714286,,,,,,,,,,
,,1/28/2011,0.476,,,,,,,,,,
,,10/29/2010,0.66,,,,,,,,,,
,,7/30/2010,0.5,,,,,,,,,,
,,4/30/2010,0.37,,,,,,,,,,
,,1/29/2010,0.16,,,,,,,,,,
,,10/30/2009,-0.09,,,,,,,,,,
,,8/5/2009,0.01,,,,,,,,,,
,,4/30/2009,-0.14,,,,,,,,,,
,,1/30/2009,0.03,,,,,,,,,,
,,10/31/2008,0.08,,,,,,,,,,
,,7/31/2008,0.2,,,,,,,,,,
,,4/30/2008,0.08,,,,,,,,,,
