CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,,3/31/2011,-0.39,,,-0.39,,,,,,,,,,,,,,,,,,
,,12/31/2010,0.32,,,0.32,,,,,,,,,,,,,,,,,,
,,9/30/2010,1.13,,,1.13,,,,,,,,,,,,,,,,,,
,,6/30/2010,1.18,,,1.18,,,,,,,,,,,,,,,,,,
,,3/31/2010,-0.54,,,-0.54,,,,,,,,,,,,,,,,,,
,,12/31/2009,-0.07,,,-0.07,,,,,,,,,,,,,,,,,,
,,9/30/2009,1.23,,,1.23,,,,,,,,,,,,,,,,,,
,,6/30/2009,0.86,,,0.86,,,,,,,,,,,,,,,,,,
,,3/31/2009,-0.14,,,-0.14,,,,,,,,,,,,,,,,,,
,,12/31/2008,0.6,,,0.6,,,,,,,,,,,,,,,,,,
,,9/30/2008,1.57,,,1.57,,,,,,,,,,,,,,,,,,
,,6/30/2008,1.51,,,1.51,,,,,,,,,,,,,,,,,,
,,3/31/2008,0.5,,,0.5,,,,,,,,,,,,,,,,,,
,,12/31/2007,1.33,,,1.33,,,,,,,,,,,,,,,,,,
,,9/28/2007,2.12,,,2.12,,,,,,,,,,,,,,,,,,
,,6/29/2007,1.92,,,1.92,,,,,,,,,,,,,,,,,,
,,3/30/2007,0.73,,,0.73,,,,,,,,,,,,,,,,,,
,,12/29/2006,1.36,,,1.36,,,,,,,,,,,,,,,,,,
,,9/29/2006,1.65,,,1.65,,,,,,,,,,,,,,,,,,
,,6/30/2006,1.63,,,1.63,,,,,,,,,,,,,,,,,,
,,3/31/2006,0.66,,,0.66,,,,,,,,,,,,,,,,,,
,,12/30/2005,1.02,,,1.02,,,,,,,,,,,,,,,,,,
,,9/30/2005,1.62,,,1.62,,,,,,,,,,,,,,,,,,
,,6/30/2005,1.3,,,1.3,,,,,,,,,,,,,,,,,,
,,3/31/2005,0.15,,,0.15,,,,,,,,,,,,,,,,,,
,,12/31/2004,0.77,,,0.77,,,,,,,,,,,,,,,,,,
,,9/30/2004,1.11,,,1.11,,,,,,,,,,,,,,,,,,
,,6/30/2004,0.92,,,0.92,,,,,,,,,,,,,,,,,,
,,3/31/2004,-0.14,,,-0.14,,,,,,,,,,,,,,,,,,
,,12/31/2003,0.6,,,0.6,,,,,,,,,,,,,,,,,,
,,9/30/2003,0.93,,,0.93,,,,,,,,,,,,,,,,,,
,,6/30/2003,0.81,,,0.81,,,,,,,,,,,,,,,,,,
,,3/31/2003,-0.29,,,-0.29,,,,,,,,,,,,,,,,,,
,,12/31/2002,0.33,,,0.33,,,,,,,,,,,,,,,,,,
,,9/30/2002,0.8,,,0.8,,,,,,,,,,,,,,,,,,
,,6/28/2002,1.09,,,1.09,,,,,,,,,,,,,,,,,,
,,3/28/2002,-0.22,,,-0.22,,,,,,,,,,,,,,,,,,
,,12/31/2001,0.52,,,0.52,,,,,,,,,,,,,,,,,,
,,9/28/2001,0.95,,,0.95,,,,,,,,,,,,,,,,,,
,,6/29/2001,0.82,,,0.82,,,,,,,,,,,,,,,,,,
,,3/30/2001,-0.1,,,-0.1,,,,,,,,,,,,,,,,,,
