CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,,3/30/2012,0.629764065,,,0.61,,,,,,,
,,12/30/2011,0.467153285,,,nan,,,,,,,
,,9/30/2011,0.236794171,,,nan,,,,,,,
,,6/30/2011,0.508108108,,,nan,,,,,,,
,,3/31/2011,0.588768116,,,nan,,,,,,,
,,12/31/2010,0.37,,,nan,,,,,,,
,,9/30/2010,0.3,,,nan,,,,,,,
,,6/30/2010,0.43,,,nan,,,,,,,
,,3/31/2010,0.45,,,nan,,,,,,,
,,12/31/2009,0.05,,,nan,,,,,,,
,,9/30/2009,0.41,,,nan,,,,,,,
,,6/30/2009,-0.37,,,nan,,,,,,,
,,3/31/2009,0.33,,,nan,,,,,,,
,,12/31/2008,0.15,,,nan,,,,,,,
,,9/30/2008,-0.02,,,nan,,,,,,,
,,6/30/2008,0.13,,,nan,,,,,,,
,,3/31/2008,-0.4,,,nan,,,,,,,
,,12/31/2007,0.11,,,nan,,,,,,,
,,9/28/2007,3.6,,,nan,,,,,,,
,,6/29/2007,0.31,,,nan,,,,,,,
,,3/30/2007,0.47,,,nan,,,,,,,
,,12/29/2006,0.4,,,nan,,,,,,,
,,9/29/2006,0.31,,,nan,,,,,,,
,,6/30/2006,0.31,,,nan,,,,,,,
,,3/31/2006,0.75,,,nan,,,,,,,
,,12/30/2005,0.07,,,nan,,,,,,,
,,9/30/2005,0.12,,,nan,,,,,,,
,,6/30/2005,0.31,,,nan,,,,,,,
,,3/31/2005,0.25,,,nan,,,,,,,
,,12/31/2004,-1.25,,,nan,,,,,,,
,,9/30/2004,0.04,,,nan,,,,,,,
,,6/30/2004,0.73,,,nan,,,,,,,
,,3/31/2004,0.83,,,nan,,,,,,,
,,12/31/2003,0.66,,,nan,,,,,,,
,,9/30/2003,0.65,,,nan,,,,,,,
,,6/30/2003,0.66,,,nan,,,,,,,
,,3/31/2003,0.81,,,nan,,,,,,,
,,12/31/2002,0.55,,,nan,,,,,,,
,,9/30/2002,0.55,,,nan,,,,,,,
,,6/28/2002,0.6,,,nan,,,,,,,
,,3/28/2002,0.735,,,nan,,,,,,,
,,12/31/2001,0.255,,,nan,,,,,,,
,,9/28/2001,0.29,,,nan,,,,,,,
,,6/29/2001,0.51,,,nan,,,,,,,
,,3/30/2001,0.635,,,nan,,,,,,,
,,12/29/2000,0.515,,,nan,,,,,,,
,,9/29/2000,0.485,,,nan,,,,,,,
,,6/30/2000,0.48,,,nan,,,,,,,
,,3/31/2000,0.595,,,nan,,,,,,,
,,12/31/1999,0.09,,,nan,,,,,,,
,,9/30/1999,0.405,,,nan,,,,,,,
,,6/30/1999,0.315,,,nan,,,,,,,
,,3/31/1999,0.515,,,nan,,,,,,,
,,12/31/1998,0.35,,,nan,,,,,,,
,,9/30/1998,0.345,,,nan,,,,,,,
,,6/30/1998,0.36,,,nan,,,,,,,
,,3/31/1998,0.436666667,,,nan,,,,,,,
,,12/31/1997,0.003333333,,,nan,,,,,,,
,,9/30/1997,0.276666667,,,nan,,,,,,,
,,6/30/1997,0.29,,,nan,,,,,,,
,,3/31/1997,0.375,,,nan,,,,,,,
,,12/31/1996,0.215,,,nan,,,,,,,
,,9/30/1996,0.238333333,,,nan,,,,,,,
,,6/28/1996,0.263333333,,,nan,,,,,,,
,,3/29/1996,0.326666667,,,nan,,,,,,,
,,12/29/1995,0.193333333,,,nan,,,,,,,
,,9/29/1995,0.21,,,nan,,,,,,,
,,6/30/1995,0.233333333,,,nan,,,,,,,
,,3/31/1995,0.285,,,nan,,,,,,,
,,12/30/1994,0.158333333,,,nan,,,,,,,
,,9/30/1994,0.19,,,nan,,,,,,,
,,6/30/1994,0.216666667,,,nan,,,,,,,
