CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,,1/31/2008,1.15,,,nan,,,,,,,
,,10/31/2007,0.25,,,nan,,,,,,,
,,7/31/2007,0.23,,,nan,,,,,,,
,,4/30/2007,0.16,,,nan,,,,,,,
,,1/31/2007,1.06,,,nan,,,,,,,
,,10/31/2006,0.25,,,nan,,,,,,,
,,7/31/2006,0.3,,,nan,,,,,,,
,,4/28/2006,0.2,,,nan,,,,,,,
,,1/31/2006,1.02,,,nan,,,,,,,
,,10/31/2005,0.31,,,nan,,,,,,,
,,7/29/2005,0.26,,,nan,,,,,,,
,,4/29/2005,0.22,,,nan,,,,,,,
,,1/31/2005,0.95,,,nan,,,,,,,
,,10/29/2004,0.24,,,nan,,,,,,,
,,7/30/2004,0.23,,,nan,,,,,,,
,,4/30/2004,0.18,,,nan,,,,,,,
,,1/30/2004,0.85,,,nan,,,,,,,
,,10/31/2003,0.2,,,nan,,,,,,,
,,7/31/2003,0.15,,,nan,,,,,,,
,,4/30/2003,0.11,,,nan,,,,,,,
,,1/31/2003,0.67,,,nan,,,,,,,
,,10/31/2002,0.13,,,nan,,,,,,,
,,7/31/2002,0.12,,,nan,,,,,,,
,,4/30/2002,0.13,,,nan,,,,,,,
,,1/31/2002,0.59,,,nan,,,,,,,
,,10/31/2001,0.03,,,nan,,,,,,,
,,7/31/2001,0.01,,,nan,,,,,,,
,,4/30/2001,0,,,nan,,,,,,,
,,1/31/2001,0.39,,,nan,,,,,,,
,,10/31/2000,0.02,,,nan,,,,,,,
,,7/31/2000,0.04,,,nan,,,,,,,
,,4/28/2000,0.04,,,nan,,,,,,,
,,1/31/2000,0.41,,,nan,,,,,,,
,,10/29/1999,0.08,,,nan,,,,,,,
,,7/30/1999,0.06,,,nan,,,,,,,
,,4/30/1999,0.03,,,nan,,,,,,,
,,1/29/1999,0.375,,,nan,,,,,,,
,,10/30/1998,0.045,,,nan,,,,,,,
,,7/31/1998,0.035,,,nan,,,,,,,
,,4/30/1998,0.02,,,nan,,,,,,,
,,1/30/1998,0.305,,,nan,,,,,,,
,,10/31/1997,0.03,,,nan,,,,,,,
,,7/31/1997,0.025,,,nan,,,,,,,
,,4/30/1997,0.015,,,nan,,,,,,,
,,1/31/1997,0.23,,,nan,,,,,,,
,,10/31/1996,0.0025,,,nan,,,,,,,
,,7/31/1996,-0.005,,,nan,,,,,,,
,,4/30/1996,-0.0225,,,nan,,,,,,,
,,1/31/1996,0.07,,,nan,,,,,,,
,,10/31/1995,-0.035,,,nan,,,,,,,
,,7/31/1995,-0.0075,,,nan,,,,,,,
,,4/28/1995,-0.0025,,,nan,,,,,,,
,,1/31/1995,0.1275,,,nan,,,,,,,
,,10/31/1994,0.0225,,,nan,,,,,,,
,,7/29/1994,0.02,,,nan,,,,,,,
,,4/29/1994,0.0175,,,nan,,,,,,,
,,1/31/1994,0.1125,,,nan,,,,,,,
,,10/29/1993,0.01,,,nan,,,,,,,
,,7/30/1993,-0.005,,,nan,,,,,,,
