CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,,
,,6/30/2014,0.49,,,0.49,,,,,,,
,,3/31/2014,0.59,,,0.59,,,,,,,
,,12/31/2013,0.49,,,0.49,,,,,,,
,,9/30/2013,0.51,,,0.51,,,,,,,
,,6/30/2013,0.8,,,0.8,,,,,,,
,,3/30/2013,0.9,,,0.9,,,,,,,
,,12/28/2012,0.62,,,0.62,,,,,,,
,,9/28/2012,0.68,,,0.68,,,,,,,
,,6/29/2012,0.58,,,0.58,,,,,,,
,,3/30/2012,0.42,,,0.42,,,,,,,
,,12/23/2011,0.52,,,0.52,,,,,,,
,,9/30/2011,0.73,,,0.73,,,,,,,
,,6/30/2011,1.12,,,1.12,,,,,,,
,,3/30/2011,1.02,,,1.02,,,,,,,
,,12/23/2010,0.98,,,0.98,,,,,,,
,,9/24/2010,1.22,,,1.22,,,,,,,
,,6/30/2010,0.96,,,0.96,,,,,,,
,,3/30/2010,1.04,,,1.04,,,,,,,
,,12/24/2009,0.7,,,0.7,,,,,,,
,,9/30/2009,0.48,,,0.48,,,,,,,
,,6/26/2009,0.84,,,0.84,,,,,,,
,,3/30/2009,0.62,,,0.62,,,,,,,
,,12/26/2008,0.67,,,0.67,,,,,,,
,,9/26/2008,-1.35,,,-1.35,,,,,,,
,,6/30/2008,0.61,,,0.61,,,,,,,
,,3/30/2008,0.51,,,0.51,,,,,,,
,,12/27/2007,0.51,,,0.51,,,,,,,
,,9/28/2007,0.63,,,0.63,,,,,,,
,,6/29/2007,-0.65,,,-0.65,,,,,,,
,,3/30/2007,0.11,,,0.11,,,,,,,
,,12/29/2006,-0.48,,,-0.48,,,,,,,
,,9/29/2006,0.09,,,0.09,,,,,,,
,,6/30/2006,-0.81,,,-0.81,,,,,,,
,,3/31/2006,0.41,,,0.41,,,,,,,
,,12/30/2005,0.41,,,0.41,,,,,,,
,,9/30/2005,0.34,,,0.34,,,,,,,
,,6/30/2005,0.47,,,0.47,,,,,,,
,,3/31/2005,0.44,,,0.44,,,,,,,
,,12/30/2004,0.42,,,0.42,,,,,,,
,,9/24/2004,0.47,,,0.47,,,,,,,
,,6/30/2004,0.45,,,0.45,,,,,,,
,,3/30/2004,0.43,,,0.43,,,,,,,
,,12/26/2003,0.42,,,0.42,,,,,,,
,,9/26/2003,0.44,,,0.44,,,,,,,
,,6/30/2003,0.43,,,0.43,,,,,,,
,,3/30/2003,0.32,,,0.32,,,,,,,
,,12/27/2002,0.47,,,0.47,,,,,,,
,,9/30/2002,0.5,,,0.5,,,,,,,
,,6/30/2002,0.48,,,0.48,,,,,,,
,,3/30/2002,0.3,,,0.3,,,,,,,
,,12/28/2001,0.47,,,0.47,,,,,,,
,,9/28/2001,0.51,,,0.51,,,,,,,
,,6/29/2001,0.53,,,0.53,,,,,,,
,,3/30/2001,0.44,,,0.44,,,,,,,
,,12/29/2000,0.12,,,0.12,,,,,,,
,,9/29/2000,0.21,,,0.21,,,,,,,
,,6/30/2000,0.45,,,0.45,,,,,,,
,,4/3/2000,0.41,,,0.41,,,,,,,
,,12/31/1999,0.33,,,0.33,,,,,,,
,,9/24/1999,0.37,,,0.37,,,,,,,
,,6/29/1999,0.35,,,0.35,,,,,,,
,,3/30/1999,0.31,,,0.31,,,,,,,
,,12/24/1998,0.28,,,0.28,,,,,,,
,,9/30/1998,0.21,,,0.21,,,,,,,
,,6/26/1998,0.21,,,0.21,,,,,,,
,,3/30/1998,0.21,,,0.21,,,,,,,
,,12/24/1997,0.22,,,0.22,,,,,,,
,,9/30/1997,0.16,,,0.16,,,,,,,
,,6/26/1997,0.16,,,0.16,,,,,,,
,,3/30/1997,0.16,,,0.16,,,,,,,
,,12/24/1996,0.17,,,0.17,,,,,,,
