CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,,12/30/2005,0.19,,,nan,,,,,,,
,,9/30/2005,0.1,,,nan,,,,,,,
,,6/30/2005,0.03,,,nan,,,,,,,
,,3/31/2005,-0.03,,,nan,,,,,,,
,,12/31/2004,0.21,,,nan,,,,,,,
,,9/30/2004,0.2,,,nan,,,,,,,
,,6/30/2004,0.16,,,nan,,,,,,,
,,3/31/2004,0.08,,,nan,,,,,,,
,,12/31/2003,0.15,,,nan,,,,,,,
,,9/30/2003,-0.06,,,nan,,,,,,,
,,6/30/2003,0.09,,,nan,,,,,,,
,,3/31/2003,0.09,,,nan,,,,,,,
,,12/31/2002,0.17,,,nan,,,,,,,
,,9/30/2002,0.15,,,nan,,,,,,,
,,6/28/2002,0.12,,,nan,,,,,,,
,,3/28/2002,0.04,,,nan,,,,,,,
,,12/31/2001,0.05,,,nan,,,,,,,
,,9/28/2001,0.04,,,nan,,,,,,,
,,6/29/2001,-0.18,,,nan,,,,,,,
,,3/30/2001,0.38,,,nan,,,,,,,
,,12/29/2000,0.5,,,nan,,,,,,,
,,9/29/2000,0.45,,,nan,,,,,,,
,,6/30/2000,0.37,,,nan,,,,,,,
,,3/31/2000,0.26,,,nan,,,,,,,
,,12/31/1999,-0.03,,,nan,,,,,,,
,,9/30/1999,0.15,,,nan,,,,,,,
,,6/30/1999,0.14,,,nan,,,,,,,
,,3/31/1999,0.36,,,nan,,,,,,,
,,12/31/1998,0.14,,,nan,,,,,,,
,,9/30/1998,0.116666667,,,nan,,,,,,,
,,6/30/1998,0.115,,,nan,,,,,,,
,,3/31/1998,0.108333333,,,nan,,,,,,,
,,12/31/1997,0.15,,,nan,,,,,,,
,,9/30/1997,0.116666667,,,nan,,,,,,,
,,6/30/1997,0.11,,,nan,,,,,,,
,,3/31/1997,0.108333333,,,nan,,,,,,,
,,12/31/1996,0.17,,,nan,,,,,,,
,,9/30/1996,0.158333333,,,nan,,,,,,,
,,6/28/1996,0.211666667,,,nan,,,,,,,
,,3/29/1996,0.21,,,nan,,,,,,,
,,12/29/1995,0.206666667,,,nan,,,,,,,
,,9/29/1995,0.166666667,,,nan,,,,,,,
,,6/30/1995,0.158333333,,,nan,,,,,,,
,,3/31/1995,0.138333333,,,nan,,,,,,,
