CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,,6/29/2018,0.248557849,0.22,,0.22,,0.18,,,,,
,,3/29/2018,0.187512478,0.19,,0.19,,0.16,,,,,
,,12/29/2017,1.183615562,0.16,,0.16,,0.15,,0.174,,,
,,9/29/2017,0.143104391,0.13,,0.13,,0.162,,0.168,,,
,,6/30/2017,0.166800482,0.15,,0.15,,0.156,,0.174,,,
,,3/31/2017,0.150059373,0.12,,0.12,,0.132,,0.138,,,
,,12/30/2016,0.152023192,0.15,,0.15,,0.162,,0.186,,,
,,9/30/2016,0.154736359,0.144,,0.144,,0.156,,0.174,,,
,,6/30/2016,0.156853492,0.15,,0.15,,0.156,,0.168,,,
,,3/31/2016,0.150611232,0.138,,0.138,,0.156,,0.168,,,
,,12/31/2015,0.157743614,0.156,,0.156,,0.186,,0.246,,,
,,9/30/2015,0.149087041,0.15,,0.15,,0.174,,0.186,,,
,,6/30/2015,0.148116858,0.18,,0.18,,0.174,,0.18,,,
,,3/31/2015,0.181060988,0.132,,0.132,,0.144,,0.162,,,
,,12/31/2014,0.159699677,0.156,,0.156,,0.174,,0.192,,,
,,9/30/2014,0.136269738,0.15,,0.15,,0.168,,0.186,,,
,,6/30/2014,0.141132479,0.156,,0.156,,0.162,,0.102,,,
,,3/31/2014,0.094323689,0.102,,0.102,,0.126,,0.138,,,
,,12/31/2013,0.130666667,0.144,,0.144,,0.15,,0.138,,,
,,9/30/2013,0.142978342,0.138,,0.138,,0.144,,0.15,,,
,,6/28/2013,0.137821319,0.144,,0.144,,0.216,,0.108,,,
,,3/28/2013,0.130017602,0.108,,0.108,,0.156,,0.114,,,
,,12/28/2012,0.139350995,0.12,,0.12,,0.18,,0.12,,,
,,9/28/2012,0.117717175,0.18,,0.18,,,,,,,
,,6/29/2012,0.136858251,0.132,,0.132,,,,,,,
,,3/30/2012,0.098387607,,,nan,,,,,,,
,,12/30/2011,0.138935727,,,nan,,,,,,,
,,9/30/2011,0.114759446,,,nan,,,,,,,
,,6/30/2011,0.112184741,,,nan,,,,,,,
,,3/31/2011,0.074215033,,,nan,,,,,,,
,,12/31/2010,0.094593981,,,nan,,,,,,,
,,9/30/2010,0.099487319,,,nan,,,,,,,
,,6/30/2010,0.093641356,,,nan,,,,,,,
,,3/31/2010,0.070773287,,,nan,,,,,,,
,,12/31/2009,0.077601892,,,nan,,,,,,,
,,9/30/2009,0.063161725,,,nan,,,,,,,
,,6/30/2009,0.081425908,,,nan,,,,,,,
,,3/31/2009,0.073825137,,,nan,,,,,,,
,,12/31/2008,0.108,,,nan,,,,,,,
,,9/30/2008,0.112,,,nan,,,,,,,
,,6/30/2008,0.064,,,nan,,,,,,,
,,3/31/2008,0.048,,,nan,,,,,,,
,,12/31/2007,0.056,,,nan,,,,,,,
,,9/28/2007,0.056,,,nan,,,,,,,
,,6/29/2007,0.08,,,nan,,,,,,,
,,3/30/2007,0.084,,,nan,,,,,,,
,,12/29/2006,0.096,,,nan,,,,,,,
,,9/29/2006,0.124,,,nan,,,,,,,
,,6/30/2006,0.136,,,nan,,,,,,,
,,3/31/2006,0.092,,,nan,,,,,,,
,,12/30/2005,0.128,,,nan,,,,,,,
,,10/14/2005,0.418614357,,,nan,,,,,,,
,,9/30/2005,0.116,,,nan,,,,,,,
,,6/30/2005,0.124,,,nan,,,,,,,
,,3/31/2005,0.088,,,nan,,,,,,,
,,12/31/2004,0.096,,,nan,,,,,,,
,,9/30/2004,0.088,,,nan,,,,,,,
,,6/30/2004,0.088,,,nan,,,,,,,
,,3/31/2004,0.050666667,,,nan,,,,,,,
,,12/31/2003,0.064,,,nan,,,,,,,
,,9/30/2003,0.077333333,,,nan,,,,,,,
,,6/30/2003,0.093333333,,,nan,,,,,,,
,,3/31/2003,0.037333333,,,nan,,,,,,,
,,12/31/2002,0.015407407,,,nan,,,,,,,
,,9/30/2002,0.050962963,,,nan,,,,,,,
,,6/28/2002,0.077037037,,,nan,,,,,,,
,,3/28/2002,0.018962963,,,nan,,,,,,,
,,12/31/2001,0.036740741,,,nan,,,,,,,
,,9/28/2001,0.045037037,,,nan,,,,,,,
,,6/29/2001,0.054518519,,,nan,,,,,,,
,,3/30/2001,0.046222222,,,nan,,,,,,,
,,12/29/2000,0.060444444,,,nan,,,,,,,
,,9/29/2000,0.048592593,,,nan,,,,,,,
,,6/30/2000,0.068740741,,,nan,,,,,,,
,,3/31/2000,0.045037037,,,nan,,,,,,,
,,12/31/1999,0.078222222,,,nan,,,,,,,
,,9/30/1999,0.054518519,,,nan,,,,,,,
,,6/30/1999,0.058074074,,,nan,,,,,,,
,,3/31/1999,0.037925926,,,nan,,,,,,,
,,12/31/1998,0.042666667,,,nan,,,,,,,
,,9/30/1998,0.065185185,,,nan,,,,,,,
,,6/30/1998,0.054518519,,,nan,,,,,,,
,,3/31/1998,0.035555556,,,nan,,,,,,,
,,12/31/1997,0.028444444,,,nan,,,,,,,
,,9/30/1997,0.050962963,,,nan,,,,,,,
,,6/30/1997,0.049777778,,,nan,,,,,,,
,,3/31/1997,0.011851852,,,nan,,,,,,,
,,12/31/1996,0.003950617,,,nan,,,,,,,
,,9/30/1996,0.02291358,,,nan,,,,,,,
,,6/28/1996,0.008691358,,,nan,,,,,,,
,,3/29/1996,0.007901235,,,nan,,,,,,,
,,12/29/1995,0.025283951,,,nan,,,,,,,
,,9/29/1995,0.035555556,,,nan,,,,,,,
,,6/30/1995,0.031604938,,,nan,,,,,,,
,,3/31/1995,0.04108642,,,nan,,,,,,,
,,12/30/1994,0.044246914,,,nan,,,,,,,
,,9/30/1994,0.047407407,,,nan,,,,,,,
,,6/30/1994,0.040296296,,,nan,,,,,,,
,,3/31/1994,0.027654321,,,nan,,,,,,,
,,12/31/1993,0.027654321,,,nan,,,,,,,
,,9/30/1993,0.060839506,,,nan,,,,,,,
,,6/30/1993,0.035555556,,,nan,,,,,,,
