CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,,,
,,9/30/2015,0.059377657,,,0.14,,,,,,,,,
,,6/30/2015,0.291121481,,,0.3,,,,,,,,,
,,3/31/2015,0.273455274,,,0.255,,,,,,,,,
,,12/31/2014,0.080301796,,,0.075,,,,,,,,,
,,9/30/2014,0.13922742,,,0.12,,,,,,,,,
,,6/30/2014,0.227591636,,,0.22,,,,,,,,,
,,3/31/2014,0.18296437,,,0.235,,,,,,,,,
,,12/31/2013,0.224891651,,,0.015,,,,,,,,,
,,9/30/2013,-0.227241587,,,0.09,,,,,,,,,
,,6/28/2013,0.190084446,,,0.25,,,,,,,,,
,,3/28/2013,0.624086938,,,0.28,,,,,,,,,
,,12/31/2012,-0.107972938,,,nan,,,,,,,,,
,,9/28/2012,-0.429089871,,,nan,,,,,,,,,
,,6/29/2012,0.242269443,,,nan,,,,,,,,,
,,3/30/2012,0.368196243,,,nan,,,,,,,,,
,,12/30/2011,-0.591391785,,,nan,,,,,,,,,
,,9/30/2011,-0.016075256,,,nan,,,,,,,,,
,,6/30/2011,0.061388038,,,nan,,,,,,,,,
,,3/31/2011,0.150293144,,,nan,,,,,,,,,
,,12/31/2010,-0.016832121,,,nan,,,,,,,,,
,,9/30/2010,0.29003928,,,nan,,,,,,,,,
,,6/30/2010,0.150341765,,,nan,,,,,,,,,
,,3/31/2010,-0.181870232,,,nan,,,,,,,,,
,,12/31/2009,-0.00943672,,,nan,,,,,,,,,
,,9/30/2009,-0.744660191,,,nan,,,,,,,,,
,,6/30/2009,0.244183191,,,nan,,,,,,,,,
,,3/31/2009,-0.103787954,,,nan,,,,,,,,,
,,12/31/2008,-0.384610889,,,nan,,,,,,,,,
,,9/30/2008,0.169303407,,,nan,,,,,,,,,
,,6/30/2008,0.215487689,,,nan,,,,,,,,,
,,3/31/2008,0.251908335,,,nan,,,,,,,,,
,,12/31/2007,-1.375801821,,,nan,,,,,,,,,
,,9/28/2007,-1.384152447,,,nan,,,,,,,,,
,,6/29/2007,0.086748712,,,nan,,,,,,,,,
,,3/30/2007,0.12500964,,,nan,,,,,,,,,
,,12/29/2006,-0.464552467,,,nan,,,,,,,,,
,,9/29/2006,0.153439906,,,nan,,,,,,,,,
,,6/30/2006,0.251126465,,,nan,,,,,,,,,
,,3/31/2006,0.136774713,,,nan,,,,,,,,,
,,12/30/2005,0.367395159,,,nan,,,,,,,,,
,,9/30/2005,0.171173379,,,nan,,,,,,,,,
,,6/30/2005,-0.019664921,,,nan,,,,,,,,,
,,3/31/2005,0.288773971,,,nan,,,,,,,,,
,,12/31/2004,-0.008874106,,,nan,,,,,,,,,
,,9/30/2004,0.242489016,,,nan,,,,,,,,,
,,6/30/2004,0.376378781,,,nan,,,,,,,,,
,,3/31/2004,0.319422523,,,nan,,,,,,,,,
,,12/31/2003,-0.025,,,nan,,,,,,,,,
,,9/30/2003,0.175,,,nan,,,,,,,,,
,,6/30/2003,0.22,,,nan,,,,,,,,,
,,3/31/2003,0.345,,,nan,,,,,,,,,
,,12/31/2002,-0.05,,,nan,,,,,,,,,
,,9/30/2002,0.215,,,nan,,,,,,,,,
,,6/28/2002,0.195,,,nan,,,,,,,,,
,,3/28/2002,0.225,,,nan,,,,,,,,,
,,12/31/2001,-0.08,,,nan,,,,,,,,,
,,9/28/2001,0.12,,,nan,,,,,,,,,
,,6/29/2001,0.01,,,nan,,,,,,,,,
,,3/30/2001,0.27,,,nan,,,,,,,,,
,,12/29/2000,0.035,,,nan,,,,,,,,,
,,9/29/2000,0.185,,,nan,,,,,,,,,
,,6/30/2000,0.215,,,nan,,,,,,,,,
,,3/31/2000,0.25,,,nan,,,,,,,,,
,,12/31/1999,0.035,,,nan,,,,,,,,,
,,9/30/1999,0.145,,,nan,,,,,,,,,
