CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,2/22/2022,12/31/2021,6.19,6.19,,4.96,,4.96,,4.97,,,,,,,,,,,,,,
,11/2/2021,9/30/2021,3.9,4.05,,3.82,,3.82,,3.79,,,,,,,,,,,,,,
,8/4/2021,6/30/2021,4.51,4.33,,3.68,,3.59,,3.59,,,,,,,,,,,,,,
,5/4/2021,3/31/2021,4.42,4.42,,4.42,,,,,,,,,,,,,,,,,,
,2/23/2021,12/31/2020,7.97,7.97,,7.97,,,,,,,,,,,,,,,,,,
,11/5/2020,9/30/2020,4.08,4.08,,4.08,,,,,,,,,,,,,,,,,,
,8/5/2020,6/30/2020,2.13,2.13,,2.13,,,,,,,,,,,,,,,,,,
,5/6/2020,3/31/2020,3.3,3.3,,3.3,,,,,,,,,,,,,,,,,,
,2/26/2020,12/31/2019,2.36,2.36,,2.36,,,,,,,,,,,,,,,,,,
,11/6/2019,9/30/2019,-0.13,-0.13,,-0.13,,,,,,,,,,,,,,,,,,
,8/7/2019,6/28/2019,1.42,1.42,,1.42,,,,,,,,,,,,,,,,,,
,5/8/2019,3/29/2019,1.15,1.15,,1.15,,,,,,,,,,,,,,,,,,
,2/26/2019,12/31/2018,3.22,3.22,,3.22,,,,,,,,,,,,,,,,,,
,11/8/2018,9/28/2018,2.12,2.12,,2.12,,,,,,,,,,,,,,,,,,
,8/8/2018,6/29/2018,1.86,1.86,,1.86,,,,,,,,,,,,,,,,,,
,5/9/2018,3/29/2018,1.01,1.01,,1.01,,,,,,,,,,,,,,,,,,
,,12/29/2017,8.03,,,8.03,,,,,,,,,,,,,,,,,,
,,9/29/2017,0.98,,,0.98,,,,,,,,,,,,,,,,,,
,,6/30/2017,0.91,,,0.91,,,,,,,,,,,,,,,,,,
,,3/31/2017,0.13,,,0.13,,,,,,,,,,,,,,,,,,
,,12/30/2016,0.64,,,0.64,,,,,,,,,,,,,,,,,,
,,9/30/2016,0.78,,,0.78,,,,,,,,,,,,,,,,,,
,,6/30/2016,0.78,,,0.78,,,,,,,,,,,,,,,,,,
,,3/31/2016,0.69,,,0.69,,,,,,,,,,,,,,,,,,
,,12/31/2015,0.86,,,0.86,,,,,,,,,,,,,,,,,,
,,9/30/2015,0.54,,,0.54,,,,,,,,,,,,,,,,,,
,,6/30/2015,0.63,,,0.63,,,,,,,,,,,,,,,,,,
,,3/31/2015,0.4,,,0.4,,,,,,,,,,,,,,,,,,
,,12/30/2014,0.96,,,0.96,,,,,,,,,,,,,,,,,,
,,9/30/2014,0.48,,,0.48,,,,,,,,,,,,,,,,,,
,,6/30/2014,0.34,,,0.34,,,,,,,,,,,,,,,,,,
,,3/31/2014,0.23,,,0.23,,,,,,,,,,,,,,,,,,
,,12/31/2013,-0.41,,,-0.41,,,,,,,,,,,,,,,,,,
,,9/30/2013,0.11,,,0.11,,,,,,,,,,,,,,,,,,
,,6/28/2013,0.2,,,0.2,,,,,,,,,,,,,,,,,,
,,3/28/2013,0.02,,,0.02,,,,,,,,,,,,,,,,,,
,,12/28/2012,5.16,,,5.16,,,,,,,,,,,,,,,,,,
,,9/28/2012,0.31,,,0.31,,,,,,,,,,,,,,,,,,
,,6/29/2012,0.29,,,0.29,,,,,,,,,,,,,,,,,,
,,3/30/2012,0.1,,,0.1,,,,,,,,,,,,,,,,,,
,,12/30/2011,0.11,,,0.11,,,,,,,,,,,,,,,,,,
,,9/30/2011,-0.22,,,-0.22,,,,,,,,,,,,,,,,,,
,,6/20/2011,-0.09,,,-0.09,,,,,,,,,,,,,,,,,,
,,3/31/2011,-0.22,,,-0.22,,,,,,,,,,,,,,,,,,
,,12/31/2010,0.49,,,0.49,,,,,,,,,,,,,,,,,,
,,9/30/2010,-0.11,,,-0.11,,,,,,,,,,,,,,,,,,
,,6/30/2010,-0.33,,,-0.33,,,,,,,,,,,,,,,,,,
,,3/31/2010,-0.13,,,-0.13,,,,,,,,,,,,,,,,,,
,,12/31/2009,0.03,,,0.03,,,,,,,,,,,,,,,,,,
,,9/30/2009,-0.65,,,-0.65,,,,,,,,,,,,,,,,,,
,,6/30/2009,-0.04,,,-0.04,,,,,,,,,,,,,,,,,,
,,3/31/2009,0.21,,,0.21,,,,,,,,,,,,,,,,,,
,,12/31/2008,-0.75,,,-0.75,,,,,,,,,,,,,,,,,,
,,9/30/2008,-1.59,,,-1.59,,,,,,,,,,,,,,,,,,
,,6/30/2008,0.14,,,0.14,,,,,,,,,,,,,,,,,,
,,3/31/2008,-0.54,,,-0.54,,,,,,,,,,,,,,,,,,
,,12/31/2007,-0.09,,,-0.09,,,,,,,,,,,,,,,,,,
,,9/28/2007,-0.24,,,-0.24,,,,,,,,,,,,,,,,,,
,,6/29/2007,-0.05,,,-0.05,,,,,,,,,,,,,,,,,,
,,3/30/2007,-0.32,,,-0.32,,,,,,,,,,,,,,,,,,
,,12/29/2006,0.16,,,0.16,,,,,,,,,,,,,,,,,,
,,9/29/2006,-0.14,,,-0.14,,,,,,,,,,,,,,,,,,
,,6/30/2006,-0.08,,,-0.08,,,,,,,,,,,,,,,,,,
,,3/31/2006,-0.26,,,-0.26,,,,,,,,,,,,,,,,,,
,,12/30/2005,-0.22,,,-0.22,,,,,,,,,,,,,,,,,,
,,9/30/2005,-0.31,,,-0.31,,,,,,,,,,,,,,,,,,
,,6/30/2005,-0.74,,,-0.74,,,,,,,,,,,,,,,,,,
,,3/31/2005,-0.45,,,-0.45,,,,,,,,,,,,,,,,,,
,,12/31/2004,0.03,,,0.03,,,,,,,,,,,,,,,,,,
,,9/30/2004,-0.2,,,-0.2,,,,,,,,,,,,,,,,,,
,,6/30/2004,0.04,,,0.04,,,,,,,,,,,,,,,,,,
,,3/31/2004,-0.59,,,-0.59,,,,,,,,,,,,,,,,,,
,,12/31/2003,-1.29,,,-1.29,,,,,,,,,,,,,,,,,,
,,9/30/2003,-1.38,,,-1.38,,,,,,,,,,,,,,,,,,
,,6/30/2003,-1.04,,,-1.04,,,,,,,,,,,,,,,,,,
,,3/31/2003,-1.97,,,-1.97,,,,,,,,,,,,,,,,,,
