CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,,,,
,,1/8/2008,0.92,,,,,,,,,,,,
,,10/5/2007,0.95,,,,,,,,,,,,
,,7/9/2007,0.89,,,,,,,,,,,,
,,4/9/2007,0.66,,,,,,,,,,,,
,,1/9/2007,0.84,,,,,,,,,,,,
,,10/6/2006,0.8,,,,,,,,,,,,
,,7/10/2006,0.7,,,,,,,,,,,,
,,4/7/2006,0.63,,,,,,,,,,,,
,,12/30/2005,0.58,,,,,,,,,,,,
,,9/30/2005,0.61,,,,,,,,,,,,
,,6/30/2005,0.58,,,,,,,,,,,,
,,3/31/2005,0.55,,,,,,,,,,,,
,,12/31/2004,0.54,,,,,,,,,,,,
,,9/30/2004,0.52,,,,,,,,,,,,
,,6/30/2004,0.47,,,,,,,,,,,,
,,3/31/2004,0.44,,,,,,,,,,,,
,,12/31/2003,0.415,,,,,,,,,,,,
,,9/30/2003,0.385,,,,,,,,,,,,
,,6/30/2003,0.355,,,,,,,,,,,,
,,3/31/2003,0.325,,,,,,,,,,,,
,,12/31/2002,0.3,,,,,,,,,,,,
,,9/30/2002,0.28,,,,,,,,,,,,
,,6/28/2002,0.255,,,,,,,,,,,,
,,3/28/2002,0.23,,,,,,,,,,,,
,,12/31/2001,0.19,,,,,,,,,,,,
,,9/28/2001,0.1775,,,,,,,,,,,,
,,6/29/2001,0.17,,,,,,,,,,,,
,,3/30/2001,0.16,,,,,,,,,,,,
,,12/29/2000,0.1575,,,,,,,,,,,,
,,9/29/2000,0.135,,,,,,,,,,,,
,,6/30/2000,0.125,,,,,,,,,,,,
,,3/31/2000,0.13,,,,,,,,,,,,
,,12/31/1999,0.115,,,,,,,,,,,,
,,9/30/1999,0.1,,,,,,,,,,,,
,,6/30/1999,0.095,,,,,,,,,,,,
,,3/31/1999,0.09,,,,,,,,,,,,
,,12/31/1998,0.07125,,,,,,,,,,,,
,,9/30/1998,0.0825,,,,,,,,,,,,
,,6/30/1998,-0.37,,,,,,,,,,,,
,,3/31/1998,0.07875,,,,,,,,,,,,
,,12/31/1997,0.08375,,,,,,,,,,,,
,,9/30/1997,0.07125,,,,,,,,,,,,
,,6/30/1997,0.07125,,,,,,,,,,,,
,,3/31/1997,0.0675,,,,,,,,,,,,
,,12/31/1996,0.06,,,,,,,,,,,,
,,9/30/1996,0.05625,,,,,,,,,,,,
,,6/28/1996,0.02875,,,,,,,,,,,,
,,3/29/1996,0.0775,,,,,,,,,,,,
,,12/29/1995,0.005,,,,,,,,,,,,
,,9/29/1995,0.06625,,,,,,,,,,,,
,,6/30/1995,0.06375,,,,,,,,,,,,
