CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,,
,1/29/2020,12/31/2019,-1.79,-2.33,,4,,4.81,,4.81,,,
,10/23/2019,9/30/2019,2.05,1.45,,2.05,,2.2,,2.2,,,
,7/24/2019,6/28/2019,-5.204316292,-5.82,,1.87,,1.79,,1.8,,,
,4/24/2019,3/29/2019,3.754367575,3.16,,3.16,,4.1,,4.3,,,
,1/30/2019,12/31/2018,5.929004329,5.48,,4.58,,4.59,,4.62,,,
,10/24/2018,9/28/2018,4.068526171,3.58,,3.47,,3.66,,3.7,,,
,7/25/2018,6/29/2018,3.7302531,3.33,,3.26,,3.3,,3.43,,,
,4/25/2018,3/29/2018,4.147689216,3.64,,2.58,,2.64,,2.49,,,
,,12/29/2017,5.176003966,,,2.77,,2.89,,2.86,,,
,,9/29/2017,3.056242784,,,2.66,,2.66,,2.59,,,
,,6/30/2017,2.888779528,,,2.57,,2.3,,2.33,,,
,4/26/2017,3/31/2017,2.335801674,,,2.24,,1.94,,2.04,,,
,1/25/2017,12/30/2016,2.587656671,,,2.5,,2.35,,2.33,,,
,10/26/2016,9/30/2016,3.602023076,,,2.16,,2.62,,2.55,,,
,7/27/2016,6/30/2016,-0.367751061,,,2.16,,-0.92,,2.15,,,
,4/27/2016,3/31/2016,1.830880144,,,1.96,,1.83,,1.82,,,
,,12/31/2015,1.50616559,,,1.28,,2.13,,2.16,,,
,,9/30/2015,2.473149492,,,2.15,,2.14,,2.17,,,
,,6/30/2015,1.588210044,,,1.37,,2.07,,2.1,,,
,,3/31/2015,1.870624475,,,1.81,,1.88,,2.07,,,
,,12/31/2014,2.022626932,,,2.11,,2.1,,2.11,,,
,,9/30/2014,1.86090996,,,1.97,,2,,1.91,,,
,,6/30/2014,2.233481962,,,2.01,,1.98,,1.84,,,
,,3/31/2014,1.279671131,,,1.56,,1.57,,1.58,,,
,,12/31/2013,1.604633004,,,1.57,,1.59,,1.54,,,
,,9/30/2013,1.505655962,,,1.55,,1.54,,1.57,,,
,,6/28/2013,1.40969163,,,1.58,,1.55,,1.58,,,
,,3/28/2013,1.438792767,,,1.48,,1.51,,1.2,,,
,,12/31/2012,1.272940258,,,1.18,,1.12,,,,,
,,9/28/2012,1.348667015,,,1.12,,,,,,,
,,6/29/2012,1.269028871,,,1.11,,,,,,,
,,3/30/2012,1.215113217,,,,,,,,,,
,,12/30/2011,1.849687956,,,,,,,,,,
,,9/30/2011,1.460494812,,,,,,,,,,
,,6/30/2011,1.250332182,,,,,,,,,,
,,3/31/2011,0.782376502,,,,,,,,,,
,,12/31/2010,1.56388553,,,,,,,,,,
,,9/30/2010,1.126514132,,,,,,,,,,
,,6/30/2010,1.05936196,,,,,,,,,,
,,3/31/2010,0.701256587,,,,,,,,,,
,,12/31/2009,1.75,,,,,,,,,,
,,9/30/2009,-2.23,,,,,,,,,,
,,6/30/2009,1.41,,,,,,,,,,
,,3/31/2009,0.86,,,,,,,,,,
,,12/31/2008,-0.12,,,,,,,,,,
,,9/30/2008,0.96,,,,,,,,,,
,,6/30/2008,1.16,,,,,,,,,,
,,3/31/2008,1.62,,,,,,,,,,
,,12/31/2007,1.36,,,,,,,,,,
,,9/28/2007,1.44,,,,,,,,,,
,,6/29/2007,1.35,,,,,,,,,,
,,3/30/2007,1.13,,,,,,,,,,
,,12/29/2006,1.29,,,,,,,,,,
,,9/29/2006,0.89,,,,,,,,,,
,,6/30/2006,-0.21,,,,,,,,,,
,,3/31/2006,0.88,,,,,,,,,,
,,12/30/2005,0.58,,,,,,,,,,
,,9/30/2005,1.26,,,,,,,,,,
,,6/30/2005,0.7,,,,,,,,,,
,,3/31/2005,0.66,,,,,,,,,,
,,12/31/2004,0.13,,,,,,,,,,
,,9/30/2004,0.55,,,,,,,,,,
,,6/30/2004,0.75,,,,,,,,,,
,,3/31/2004,0.77,,,,,,,,,,
,,12/31/2003,1.41,,,,,,,,,,
,,9/30/2003,0.32,,,,,,,,,,
,,6/30/2003,-0.24,,,,,,,,,,
,,3/31/2003,-0.6,,,,,,,,,,
,,12/31/2002,0.73,,,,,,,,,,
,,9/30/2002,0.46,,,,,,,,,,
,,6/28/2002,0.96,,,,,,,,,,
,,3/28/2002,-1.54,,,,,,,,,,
,,12/31/2001,0.15,,,,,,,,,,
,,9/28/2001,0.79,,,,,,,,,,
,,6/29/2001,0.88,,,,,,,,,,
,,3/30/2001,1.45,,,,,,,,,,
,,12/29/2000,0.43,,,,,,,,,,
,,9/29/2000,0.7,,,,,,,,,,
,,6/30/2000,0.69,,,,,,,,,,
,,3/31/2000,0.48,,,,,,,,,,
,,12/31/1999,0.6,,,,,,,,,,
,,9/30/1999,0.49,,,,,,,,,,
,,6/30/1999,0.73,,,,,,,,,,
,,3/31/1999,0.5,,,,,,,,,,
,,12/31/1998,0.44,,,,,,,,,,
,,9/30/1998,0.36,,,,,,,,,,
,,6/30/1998,0.26,,,,,,,,,,
