CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,,,
,10/21/2020,9/30/2020,2.053993251,2.38,,1.65,,1.56,,0.88,,,,,
,7/23/2020,6/30/2020,3.175936436,1.41,,0.37,,0.04,,1.31,,,,,
,5/11/2020,3/31/2020,-2.581111111,0.91,,0.66,,1.09,,1.1,,,,,
,2/11/2020,12/31/2019,1.738699008,1.32,,1.14,,1.07,,1.06,,,,,
,10/29/2019,9/30/2019,1.100663717,1.1,,1.05,,1.14,,1.12,,,,,
,7/22/2019,6/28/2019,1.131313131,1.12,,1.07,,1.05,,1.04,,,,,
,4/26/2019,3/29/2019,1.031390135,1.01,,0.91,,0.93,,1.07,,,,,
,2/22/2019,12/31/2018,1.022050717,1.02,,1.14,,1.16,,1.38,,,,,
,10/30/2018,9/28/2018,1.233480176,1.24,,1.24,,1.33,,1.11,,,,,
,8/1/2018,6/29/2018,1.070175439,1.14,,1.13,,1.07,,1.08,,,,,
,5/1/2018,3/29/2018,1.010787487,1.01,,1,,0.95,,0.93,,,,,
,,12/29/2017,1.639219935,,,0.92,,0.95,,0.96,,,,,
,,9/29/2017,0.997952917,,,0.84,,1,,1.01,,,,,
,,6/30/2017,0.873505976,,,0.97,,0.98,,1.01,,,,,
,,3/31/2017,0.968410661,,,0.91,,0.93,,1,,,,,
,,12/30/2016,1.144985104,,,0.96,,0.97,,1.11,,,,,
,,9/30/2016,1.06027668,,,1.15,,1.16,,1.17,,,,,
,,6/30/2016,1.081081081,,,1.05,,1.04,,1.05,,,,,
,,3/31/2016,0.89292365,,,0.93,,1.05,,1.09,,,,,
,,12/31/2015,0.86875,,,1.08,,1.12,,1.11,,,,,
,,9/30/2015,1.043133803,,,1.05,,1.04,,1.05,,,,,
,,6/30/2015,1.014991182,,,1.02,,1.01,,0.98,,,,,
,,3/31/2015,0.978928885,,,0.89,,0.88,,0.86,,,,,
,,12/31/2014,1.015665796,,,0.91,,0.89,,0.9,,,,,
,,9/30/2014,0.898734177,,,0.86,,0.87,,0.88,,,,,
,,6/30/2014,0.831125828,,,0.87,,0.86,,0.85,,,,,
,,3/31/2014,0.784006595,,,0.73,,0.75,,0.76,,,,,
,,12/31/2013,0.887266829,,,0.76,,0.77,,0.78,,,,,
,,9/30/2013,0.749797571,,,0.77,,0.76,,0.75,,,,,
,,6/28/2013,0.741137675,,,0.73,,0.72,,0.63,,,,,
,,3/28/2013,0.684253916,,,0.64,,,,,,,,,
,,12/28/2012,0.688172043,,,0.65,,,,,,,,,
,,9/28/2012,0.670501233,,,0.67,,,,,,,,,
,,6/29/2012,0.651741294,,,0.6,,,,,,,,,
,,3/30/2012,0.587288817,,,0.53,,,,,,,,,
,,12/30/2011,0.511045655,,,nan,,,,,,,,,
,,9/29/2011,0.5,,,nan,,,,,,,,,
,,6/30/2011,0.493479753,,,nan,,,,,,,,,
,,3/31/2011,0.467025572,,,nan,,,,,,,,,
,,12/31/2010,0.45,,,nan,,,,,,,,,
,,9/30/2010,0.39,,,nan,,,,,,,,,
,,6/30/2010,0.31,,,nan,,,,,,,,,
,,3/31/2010,0.34,,,nan,,,,,,,,,
,,12/31/2009,0.36,,,nan,,,,,,,,,
,,9/30/2009,0.36,,,nan,,,,,,,,,
,,6/30/2009,0.3,,,nan,,,,,,,,,
,,3/31/2009,0.29,,,nan,,,,,,,,,
,,12/31/2008,0.42,,,nan,,,,,,,,,
,,9/30/2008,-7.9,,,nan,,,,,,,,,
,,6/30/2008,0.31,,,nan,,,,,,,,,
,,3/31/2008,0.3,,,nan,,,,,,,,,
,,12/31/2007,0.28,,,nan,,,,,,,,,
,,9/28/2007,0.39,,,nan,,,,,,,,,
,,6/29/2007,0.38,,,nan,,,,,,,,,
,,3/30/2007,0.39,,,nan,,,,,,,,,
,,12/29/2006,0.35,,,nan,,,,,,,,,
,,9/29/2006,0.4,,,nan,,,,,,,,,
,,6/30/2006,0.33,,,nan,,,,,,,,,
,,3/31/2006,0.36,,,nan,,,,,,,,,
,,12/30/2005,0.31,,,nan,,,,,,,,,
,,9/30/2005,0.45,,,nan,,,,,,,,,
,,6/30/2005,0.4,,,nan,,,,,,,,,
,,3/31/2005,0.33,,,nan,,,,,,,,,
,,12/31/2004,0.59,,,nan,,,,,,,,,
,,9/30/2004,0.34,,,nan,,,,,,,,,
,,6/30/2004,0.34,,,nan,,,,,,,,,
,,3/31/2004,0.32,,,nan,,,,,,,,,
,,12/31/2003,0.24,,,nan,,,,,,,,,
,,9/30/2003,0.38,,,nan,,,,,,,,,
,,6/30/2003,0.37,,,nan,,,,,,,,,
,,3/31/2003,0.63,,,nan,,,,,,,,,
,,12/31/2002,0.3,,,nan,,,,,,,,,
,,9/30/2002,0.33,,,nan,,,,,,,,,
,,6/28/2002,0.32,,,nan,,,,,,,,,
,,3/28/2002,0.28,,,nan,,,,,,,,,
,,12/31/2001,0,,,nan,,,,,,,,,
,,9/28/2001,0.24,,,nan,,,,,,,,,
,,6/29/2001,0.26,,,nan,,,,,,,,,
,,3/30/2001,0.17,,,nan,,,,,,,,,
,,12/29/2000,0.15,,,nan,,,,,,,,,
,,9/29/2000,0.26,,,nan,,,,,,,,,
,,6/30/2000,0.28,,,nan,,,,,,,,,
,,3/31/2000,0.17,,,nan,,,,,,,,,
,,12/31/1999,-1.14,,,nan,,,,,,,,,
,,9/30/1999,0.24,,,nan,,,,,,,,,
,,6/30/1999,1.11,,,nan,,,,,,,,,
,,3/31/1999,0.17,,,nan,,,,,,,,,
,,12/31/1998,0.23,,,nan,,,,,,,,,
,,9/30/1998,0.38,,,nan,,,,,,,,,
,,6/30/1998,0.27,,,nan,,,,,,,,,
,,3/31/1998,0.17,,,nan,,,,,,,,,
,,12/31/1997,0.54,,,nan,,,,,,,,,
,,9/30/1997,0.29,,,nan,,,,,,,,,
,,6/30/1997,0.17,,,nan,,,,,,,,,
,,3/31/1997,0.06,,,nan,,,,,,,,,
,,12/31/1996,-0.32,,,nan,,,,,,,,,
,,9/30/1996,0.07,,,nan,,,,,,,,,
,,6/28/1996,0.08,,,nan,,,,,,,,,
