Date,Q_EPS_Diluted,,,,,,,,,,,,,,
6/29/2012,0.204866562,0.18,,,,,,,,,,,,,
3/30/2012,0.153181461,0.15,,,,,,,,,,,,,
12/30/2011,0.128245476,nan,,,,,,,,,,,,,
9/30/2011,0.179007323,nan,,,,,,,,,,,,,
6/30/2011,0.196694215,nan,,,,,,,,,,,,,
3/31/2011,0.201325601,nan,,,,,,,,,,,,,
12/31/2010,0.099664992,nan,,,,,,,,,,,,,
9/30/2010,0.103852596,nan,,,,,,,,,,,,,
6/30/2010,0.171548117,nan,,,,,,,,,,,,,
3/31/2010,0.005050505,nan,,,,,,,,,,,,,
12/31/2009,0.14,nan,,,,,,,,,,,,,
9/30/2009,0.17,nan,,,,,,,,,,,,,
6/30/2009,0.18,nan,,,,,,,,,,,,,
3/31/2009,0.19,nan,,,,,,,,,,,,,
12/31/2008,0.27,nan,,,,,,,,,,,,,
9/30/2008,0.26,nan,,,,,,,,,,,,,
6/30/2008,0.26,nan,,,,,,,,,,,,,
3/31/2008,0.26,nan,,,,,,,,,,,,,
12/31/2007,0.26,nan,,,,,,,,,,,,,
9/28/2007,1.28,nan,,,,,,,,,,,,,
6/29/2007,0.23,nan,,,,,,,,,,,,,
3/30/2007,0.22,nan,,,,,,,,,,,,,
12/29/2006,0.37,nan,,,,,,,,,,,,,
9/29/2006,0.21,nan,,,,,,,,,,,,,
6/30/2006,0.19,nan,,,,,,,,,,,,,
3/31/2006,0.19,nan,,,,,,,,,,,,,
12/30/2005,0.14,nan,,,,,,,,,,,,,
9/30/2005,0.16,nan,,,,,,,,,,,,,
6/30/2005,0.14,nan,,,,,,,,,,,,,
3/31/2005,0.11,nan,,,,,,,,,,,,,
12/31/2004,0.04,nan,,,,,,,,,,,,,
9/30/2004,-0.03,nan,,,,,,,,,,,,,
6/30/2004,0.08,nan,,,,,,,,,,,,,
3/31/2004,0.12,nan,,,,,,,,,,,,,
12/31/2003,0.11,nan,,,,,,,,,,,,,
9/30/2003,0.09,nan,,,,,,,,,,,,,
6/30/2003,0.09,nan,,,,,,,,,,,,,
3/31/2003,0.05,nan,,,,,,,,,,,,,
12/31/2002,-0.06,nan,,,,,,,,,,,,,
9/30/2002,0,nan,,,,,,,,,,,,,
6/28/2002,0.07,nan,,,,,,,,,,,,,
3/28/2002,0.07,nan,,,,,,,,,,,,,
12/31/2001,-0.01,nan,,,,,,,,,,,,,
9/28/2001,0.01,nan,,,,,,,,,,,,,
6/29/2001,0.07,nan,,,,,,,,,,,,,
3/30/2001,0.07,nan,,,,,,,,,,,,,
12/29/2000,0.1,nan,,,,,,,,,,,,,
9/29/2000,0.1,nan,,,,,,,,,,,,,
6/30/2000,0.1,nan,,,,,,,,,,,,,
3/31/2000,0.23,nan,,,,,,,,,,,,,
12/31/1999,0.15,nan,,,,,,,,,,,,,
9/30/1999,0.1125,nan,,,,,,,,,,,,,
6/30/1999,0.135,nan,,,,,,,,,,,,,
3/31/1999,0.1275,nan,,,,,,,,,,,,,
12/31/1998,0.09,nan,,,,,,,,,,,,,
9/30/1998,0.09,nan,,,,,,,,,,,,,
6/30/1998,0.0675,nan,,,,,,,,,,,,,
3/31/1998,0.0675,nan,,,,,,,,,,,,,
12/31/1997,0.0575,nan,,,,,,,,,,,,,
9/30/1997,0.07,nan,,,,,,,,,,,,,
6/30/1997,0.0575,nan,,,,,,,,,,,,,
3/31/1997,0.0625,nan,,,,,,,,,,,,,
12/31/1996,0.055,nan,,,,,,,,,,,,,
9/30/1996,0.053333333,nan,,,,,,,,,,,,,
6/28/1996,0.065,nan,,,,,,,,,,,,,
3/29/1996,0.043333333,nan,,,,,,,,,,,,,
12/29/1995,0.04,nan,,,,,,,,,,,,,
9/29/1995,0.043333333,nan,,,,,,,,,,,,,
6/30/1995,0.041666667,nan,,,,,,,,,,,,,
3/31/1995,0.036666667,nan,,,,,,,,,,,,,
12/30/1994,0.031666667,nan,,,,,,,,,,,,,
9/30/1994,0.03,nan,,,,,,,,,,,,,
6/30/1994,0.030833333,nan,,,,,,,,,,,,,
3/31/1994,0.035833333,nan,,,,,,,,,,,,,
12/31/1993,0.026666667,nan,,,,,,,,,,,,,
9/30/1993,0.020555556,nan,,,,,,,,,,,,,
6/30/1993,0.029444444,nan,,,,,,,,,,,,,
3/31/1993,0.033333333,nan,,,,,,,,,,,,,
12/31/1992,0.024444444,nan,,,,,,,,,,,,,
9/30/1992,0.007222222,nan,,,,,,,,,,,,,
6/30/1992,0.017222222,nan,,,,,,,,,,,,,
3/31/1992,0.027777778,nan,,,,,,,,,,,,,
12/31/1991,0.015,nan,,,,,,,,,,,,,
9/30/1991,0.012222222,nan,,,,,,,,,,,,,
6/28/1991,0.008888889,nan,,,,,,,,,,,,,
3/28/1991,0.01,nan,,,,,,,,,,,,,
12/31/1990,0.001111111,nan,,,,,,,,,,,,,
9/28/1990,0.006666667,nan,,,,,,,,,,,,,
6/29/1990,0.004444444,nan,,,,,,,,,,,,,
3/30/1990,0.003333333,nan,,,,,,,,,,,,,
12/29/1989,0.005555556,nan,,,,,,,,,,,,,
9/29/1989,0.003888889,nan,,,,,,,,,,,,,
6/30/1989,0.003888889,nan,,,,,,,,,,,,,
6/29/1989,0.003333333,nan,,,,,,,,,,,,,
